cycle,source_dataset,indicator,database_style_key,epa_short_name,epa_label_description,boatable_label,wadeable_label,sample_or_record_type,legal_values_format,range_low,range_high,metadata_name_column,convenience_prefix
1819,NRSA 1819 Site Information,Site Information,siteinfo_STRAH_ORD,STRAH_ORD,Strahler order from NHDPlusv2,,,DESIGN,Numeric: 0 to 10.,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_STRAH_ORD,STRAH_ORD,"Strahler order from NHDPlusv2. Values from 0 to 10. No missing or \blank\"" values allowed.""",,,DESIGN,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_STRATUM,STRATUM,"Stratum use for survey design (national assessment). Needed for population estimates. For value definitions, see survey-specific design documentation.",,,DESIGN,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_STRATUM,STRATUM,"Strata used in the NRSA survey design. . Hand-picked sites assigned value of \None\"". No missing or \""blank\"" values alllowed.""",,,DESIGN,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_TNT_CAT,TNT_CAT,"NRSA target status assigned based on stream site evaluation. For population estimation must combine with SITETYPE to restrict to probability survey sites. No missing or \blank\"" values allowed.""",,,DESIGN,Target | Target_Presumed |Uncertain | Non_Target | Not_Needed |,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_UID,UID,Unique site visit ID,,,,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_UNIQUE_ID,UNIQUE_ID,Unique site ID based on location that does not depend on year sampled or any other factor. Form is NRS_ss_nnnnn where ss state and nnnnn is number that starts at 10001. No missing values allowed.,,,,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_URBN_NRS08,URBN_NRS08,"Stream identified as an urban stream based on urban definition used in NRSA 2008-9 design. Urban based on 2000 Census polygons of urban areas and 3km buffer to ensure census waters included. No missing or \blank\"" values allowed.""",,,DESIGN,Urban | Non-Urban |,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_URBN_NRS18,URBN_NRS18,"Stream identified as an urban stream based on urban definition used in NRSA 2018-19 design. Urban based on 2010 Census polygons of urban areas. No 3km buffer to ensure census waters included since census polygons now include census waters. No missing or \blank\"" values allowed.""",,,DESIGN,Urban | Non-Urban |,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_US_L3CODE,US_L3CODE,Omernik Level III ecoregion code,,,DESIGN,Numeric 1 to 85,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_US_L3CODE,US_L3CODE,"Omernik Level III ecoregion code. Coded as \0\"" if ecoregions have not been defined for state or territory. No missing or \""blank\"" values allowed.""",,,DESIGN,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_US_L3NAME,US_L3NAME,Omernik Level III ecoregion name,,,DESIGN,Text name,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_US_L3NAME,US_L3NAME,"Omernik Level III ecoregion name. \None\"" if no ecoregion defined for state or territory. No missing or \""blank\"" values allowed.""",,,DESIGN,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_US_L4CODE,US_L4CODE,Omernik Level IV ecoregion code,,,DESIGN,Level three codes plus aphabetic ending identifying level 4 subregion,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_US_L4CODE,US_L4CODE,"Omernik Level IV ecoregion code. Level three codes plus aphabetic ending identifying level 4 subregion. \None\"" if no ecoregion defined for state or territory. No missing or \""blank\"" values allowed.""",,,DESIGN,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_US_L4NAME,US_L4NAME,Omernik Level IV ecoregion name,,,DESIGN,Text name,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_US_L4NAME,US_L4NAME,"Omernik Level IV ecoregion name. \None\"" if no ecoregion defined for state or territory. No missing or \""blank\"" values allowed.""",,,DESIGN,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_USFS,USFS,"US Forest Service land or other, based on OWN_NARS.",,,DESIGN,Forest_Service|Not_Forest_Service,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_VISIT_NO,VISIT_NO,Number identifying which visit this is,,,VERIF,|1|2,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_WGT_CAT,WGT_CAT,"NRSA categories used to adjust weights for site. Hand-picked sites assigned value of \NONE\"". No missing or \""blank\"" values allowed.""",,,DESIGN,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_WGT_DSGN,WGT_DSGN,NRSA initial site weight assigned during site selection. >0 or 0 if site is not to be used for population estimation. DO NOT USE FOR POPULATION ESTIMATION!,,,DESIGN,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_WGT_TP_CORE,WGT_TP_CORE,NRSA adjusted weight for site for population estimates of target population based on sampled probability sites. Weight units are stream miles. Value is 0 if site is not to be used for estimates.,,,DESIGN,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_WGT_TP_EXTENT,WGT_TP_EXTENT,NRSA adjusted weight for site for extent estimates of target population based on all probability sites evaluated. Weight units are stream miles. Value is 0 if site is not to be used for estimates.,,,DESIGN,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_XCOORD,XCOORD,x-coordinate from US Contiguous Albers Equal Area Conic projection EXCEPT Hawaii sites which are calculated from Hawaii Albers Equal Area Conic projection,,,DESIGN,Numeric,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_XCOORD,XCOORD,"x-coordinate from US Contiguous Albers Equal Area Conic projection EXCEPT Hawaii sites which are calculated from Hawaii Albers Equal Area Conic projection. No missing or \blank\"" values allowed. Projection: clon = -96, clat = 37.5, sp1 = 29.5, sp2 = 45.5""",,,DESIGN,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_YCOORD,YCOORD,y-coordinate from US Contiguous Albers Equal Area Conic projection EXCEPT Hawaii sites which are calculated from Hawaii Albers Equal Area Conic projection,,,DESIGN,Numeric,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_YCOORD,YCOORD,"y-coordinate from US Contiguous Albers Equal Area Conic projection EXCEPT Hawaii sites which are calculated from Hawaii Albers Equal Area Conic projection. No missing or \blank\"" values allowed. Projection: sph = \""GRS80\"", clon = -96, clat = 37.5, sp1 = 29.5, sp2 = 45.5""",,,DESIGN,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Site Information,Site Information,siteinfo_YEAR,YEAR,Year of sampling,,,VERIF,,,,COLUMN_NAME,siteinfo
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_AG_ECO9,AG_ECO9,"NARS 9-level reporting region (2015), based on aggregated Omernik Level III ecoregions",,,DESIGN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_AMMONIA_N_BATCH_ID,AMMONIA_N_BATCH_ID,Laboratory Batch ID for Ammonia as N,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_AMMONIA_N_DATE_ANALYZED,AMMONIA_N_DATE_ANALYZED,Date sample analyzed for analyte: ammonia,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_AMMONIA_N_DILUTION_FACTOR,AMMONIA_N_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Ammonia as N,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_AMMONIA_N_HOLDING_TIME,AMMONIA_N_HOLDING_TIME,Time from sampling to analysis (days): ammonia,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_AMMONIA_N_MDL,AMMONIA_N_MDL,Method detection limit of ammonia,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_AMMONIA_N_NARS_FLAG,AMMONIA_N_NARS_FLAG,Flag assigned by NARS: ammonia,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_AMMONIA_N_QA_FLAG,AMMONIA_N_QA_FLAG,QA flag assigned by lab: ammonia,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_AMMONIA_N_RESULT,AMMONIA_N_RESULT,Analyte value: ammonia,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_AMMONIA_N_RL,AMMONIA_N_RL,Reporting limit of ammonia,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_AMMONIA_N_UNITS,AMMONIA_N_UNITS,Units of measurement: ammonia,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_ANC_BATCH_ID,ANC_BATCH_ID,Laboratory Batch ID for Acid Neutralizing Capacity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_ANC_DATE_ANALYZED,ANC_DATE_ANALYZED,Date sample analyzed for analyte: acid neutralizing capacity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_ANC_HOLDING_TIME,ANC_HOLDING_TIME,Time from sampling to analysis (days): acid neutralizing capacity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_ANC_MDL,ANC_MDL,Method Detection Limit: Acid Neutralizing Capacity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_ANC_NARS_FLAG,ANC_NARS_FLAG,NARS flag translated from QA flag by lab: Acid Neutralizing Capacity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_ANC_QA_FLAG,ANC_QA_FLAG,QA flag assigned by lab: acid neutralizing capacity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_ANC_RESULT,ANC_RESULT,Analyte value: acid neutralizing capacity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_ANC_RL,ANC_RL,Method Reporting Limit: Acid Neutralizing Capacity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_ANC_UNITS,ANC_UNITS,Units of measurement: acid neutralizing capacity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CALCIUM_BATCH_ID,CALCIUM_BATCH_ID,Laboratory Batch ID for Calcium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CALCIUM_DATE_ANALYZED,CALCIUM_DATE_ANALYZED,Date sample analyzed for analyte: calcium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CALCIUM_DILUTION_FACTOR,CALCIUM_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Calcium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CALCIUM_HOLDING_TIME,CALCIUM_HOLDING_TIME,Time from sampling to analysis (days): calcium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CALCIUM_MDL,CALCIUM_MDL,Method detection limit of calcium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CALCIUM_NARS_FLAG,CALCIUM_NARS_FLAG,NARS flag translated from QA flag by lab: Calcium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CALCIUM_QA_FLAG,CALCIUM_QA_FLAG,QA flag assigned by lab: calcium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CALCIUM_RESULT,CALCIUM_RESULT,Analyte value: calcium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CALCIUM_RL,CALCIUM_RL,Method Reporting Limit: Calcium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CALCIUM_UNITS,CALCIUM_UNITS,Units of measurement: calcium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHEM_DATE_RECEIVED,CHEM_DATE_RECEIVED,Water chemistry date received in laboratory,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHEM_LAB_SAMPLE_ID,CHEM_LAB_SAMPLE_ID,Water chemistry lab sample ID,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHEM_NOT_COLLECTED,CHEM_NOT_COLLECTED,Water chemistry sample not collected,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLA_BATCH_ID,CHLA_BATCH_ID,Lab batch id - Chlorophyll-a as ug/L in water sample,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLA_DATE_ANALYZED,CHLA_DATE_ANALYZED,Date sample analyzed for analyte: chlorophyll-a,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLA_HOLDING_TIME,CHLA_HOLDING_TIME,Time from sampling to analysis (days): chlorophyll-a,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLA_MDL,CHLA_MDL,Method detection limit of chlorophyll-a,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLA_NARS_FLAG,CHLA_NARS_FLAG,NARS flag translated from QA flag by lab: Chlorophyll a,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLA_RESULT,CHLA_RESULT,Analyte value: chlorophyll-a,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLA_RL,CHLA_RL,Method Reporting Limit: Chlorophyll a,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLA_UNITS,CHLA_UNITS,Units - Chlorophyll-a as ug/L in water sample,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLA_VOLUME_FILTERED,CHLA_VOLUME_FILTERED,Volume filtered for chlorophyll-a sample,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLORIDE_BATCH_ID,CHLORIDE_BATCH_ID,Laboratory Batch ID for Chloride,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLORIDE_DATE_ANALYZED,CHLORIDE_DATE_ANALYZED,Date sample analyzed for analyte: chloride,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLORIDE_DILUTION_FACTOR,CHLORIDE_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Chloride,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLORIDE_HOLDING_TIME,CHLORIDE_HOLDING_TIME,Time from sampling to analysis (days): chloride,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLORIDE_MDL,CHLORIDE_MDL,Method detection limit of chloride,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLORIDE_NARS_FLAG,CHLORIDE_NARS_FLAG,NARS flag translated from QA flag by lab: Chloride,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLORIDE_QA_FLAG,CHLORIDE_QA_FLAG,QA flag assigned by lab: chloride,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLORIDE_RESULT,CHLORIDE_RESULT,Analyte value: chloride,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLORIDE_RL,CHLORIDE_RL,Reporting limit of analyte: chloride,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_CHLORIDE_UNITS,CHLORIDE_UNITS,Units of measurement: chloride,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COLOR_BATCH_ID,COLOR_BATCH_ID,Laboratory Batch ID for Color,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COLOR_DATE_ANALYZED,COLOR_DATE_ANALYZED,Date sample analyzed for analyte: color,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COLOR_HOLDING_TIME,COLOR_HOLDING_TIME,Time from sampling to analysis (days): color,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COLOR_MDL,COLOR_MDL,Method Detection Limit: Color,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COLOR_NARS_FLAG,COLOR_NARS_FLAG,NARS flag translated from QA flag by lab: Color,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COLOR_QA_FLAG,COLOR_QA_FLAG,QA flag assigned by lab: color,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COLOR_RESULT,COLOR_RESULT,Analyte value: color,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COLOR_RL,COLOR_RL,Method Reporting Limit: Color,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COLOR_UNITS,COLOR_UNITS,Units of measurement: color,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COND_BATCH_ID,COND_BATCH_ID,Laboratory Batch ID for Conductivity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COND_DATE_ANALYZED,COND_DATE_ANALYZED,Date sample analyzed for analyte: conductivity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COND_HOLDING_TIME,COND_HOLDING_TIME,Time from sampling to analysis (days): conductivity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COND_MDL,COND_MDL,Method Detection Limit: Conductivity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COND_NARS_FLAG,COND_NARS_FLAG,NARS flag translated from QA flag by lab: Conductivity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COND_QA_FLAG,COND_QA_FLAG,QA flag assigned by lab: conductivity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COND_RESULT,COND_RESULT,Analyte value: conductivity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COND_RL,COND_RL,Method Reporting Limit: Conductivity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_COND_UNITS,COND_UNITS,Units of measurement: conductivity,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_DATE_COL,DATE_COL,Date collected,,,VERIF,|01|02|03|04|05|06|07|08|09|10|11|12,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_DOC_BATCH_ID,DOC_BATCH_ID,Laboratory Batch ID for Dissolved Organic Carbon,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_DOC_DATE_ANALYZED,DOC_DATE_ANALYZED,Date sample analyzed for analyte: dissolved organic carbon,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_DOC_DILUTION_FACTOR,DOC_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Dissolved Organic Carbon,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_DOC_HOLDING_TIME,DOC_HOLDING_TIME,Time from sampling to analysis (days): dissolved organic carbon,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_DOC_MDL,DOC_MDL,Method detection limit of dissolved organic carbon,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_DOC_NARS_FLAG,DOC_NARS_FLAG,NARS flag translated from QA flag by lab: Dissolved Organic Carbon,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_DOC_QA_FLAG,DOC_QA_FLAG,QA flag assigned by lab: dissolved organic carbon,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_DOC_RESULT,DOC_RESULT,Analyte value: dissolved organic carbon,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_DOC_RL,DOC_RL,Method Reporting Limit: Dissolved Organic Carbon,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_DOC_UNITS,DOC_UNITS,Units of measurement: dissolved organic carbon,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_EPA_REG,EPA_REG,EPA Region,,,DESIGN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_LAB,LAB,Laboratory processing sample,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_MAGNESIUM_BATCH_ID,MAGNESIUM_BATCH_ID,Laboratory Batch ID for Magnesium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_MAGNESIUM_DATE_ANALYZED,MAGNESIUM_DATE_ANALYZED,Date sample analyzed for analyte: magnesium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_MAGNESIUM_DILUTION_FACTOR,MAGNESIUM_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Magnesium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_MAGNESIUM_HOLDING_TIME,MAGNESIUM_HOLDING_TIME,Time from sampling to analysis (days): magnesium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_MAGNESIUM_MDL,MAGNESIUM_MDL,Method detection limit of magnesium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_MAGNESIUM_NARS_FLAG,MAGNESIUM_NARS_FLAG,NARS flag translated from QA flag by lab: Magnesium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_MAGNESIUM_QA_FLAG,MAGNESIUM_QA_FLAG,QA flag assigned by lab: magnesium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_MAGNESIUM_RESULT,MAGNESIUM_RESULT,Analyte value: magnesium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_MAGNESIUM_RL,MAGNESIUM_RL,Method Reporting Limit: Magnesium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_MAGNESIUM_UNITS,MAGNESIUM_UNITS,Units of measurement: magnesium,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_MATRIX,MATRIX,Material used for analysis,,,COLUMN,,,,PARAMETER,waterchem
1819,NRSA 1819 Water Chemistry and Chlorophyll-a,Water Chemistry,waterchem_NITRATE_N_BATCH_ID,NITRATE_N_BATCH_ID,Laboratory Batch ID for Nitrate as N,,,COLUMN,,,,PARAMETER,waterchem
